Date,US_Eq_TR_index,CAPE,US_Eq_ret
1956-03-31,1395765.2148101933,19.37121009929996,0.07211718808612799
1956-04-30,1416518.3194420587,19.3705936345785,0.014868621464167564
1956-05-31,1376368.0829771142,18.544506591754434,-0.028344311481096063
1956-06-30,1372819.21813059,18.1581638469587,-0.0025784271594325725
1956-07-31,1451773.7047001924,18.85679759689679,0.057512661191556846
1956-08-31,1447673.2177875373,18.670937110186422,-0.002824466994669761
1956-09-30,1402990.1027269333,17.836640796312025,-0.03086547054375477
1956-10-31,1389527.9823690832,17.41895294863613,-0.009595306717905094
1956-11-30,1379544.5814148749,17.12033973662826,-0.007184742647058484
1956-12-31,1404416.1784355752,17.197522725560926,0.018028846153845812
1957-01-31,1378248.8718068874,16.717780078533014,-0.018632159776054702
1957-02-28,1323168.7974288533,15.843733142229743,-0.0399638087900801
1957-03-31,1344602.6911836918,15.90041710886917,0.016198911126447557
1957-04-30,1380154.3975881054,16.123704360211757,0.026440305852070134
1957-05-31,1437571.475652768,16.598110789114266,0.041601923788383344
1957-06-30,1465664.2487180214,16.729918872472865,0.019541826991591682
1957-07-31,1499724.3747923311,16.8688823839798,0.023238696109358692
1957-08-31,1421687.799322566,15.868942729452243,-0.0520339448910877
1957-09-30,1368550.253594541,15.15727448896221,-0.037376381617219345
1957-10-31,1287877.981369806,14.149451489483535,-0.05894724874943158
1957-11-30,1264716.5805571016,13.736242235298482,-0.017984157775622123
1957-12-31,1268765.1363189016,13.673246057951383,0.0032011565468814673
1958-01-31,1298293.4453172788,13.788431552307628,0.023273266385651636
1958-02-28,1307388.3140016678,13.784906390337676,0.007005248865110225
1958-03-31,1338995.6781125902,13.925589923892938,0.02417595734367417
1958-04-30,1350963.9390352943,13.913501765262778,0.008938237156653317
1958-05-31,1398993.5946975807,14.32382496840923,0.03555213745866803
1958-06-30,1437223.1488776272,14.635555551956264,0.027326468344775146
1958-07-31,1481356.8727602938,14.95745710190113,0.03070763500931073
1958-08-31,1541415.5092030365,15.54456689116592,0.04054298970566905
1958-09-30,1586790.8609327208,15.93192318409284,0.02943745632424899
1958-10-31,1655977.0977306669,16.559803310351565,0.043601358251633915
1958-11-30,1711077.0136148299,16.98888357938633,0.03327335623159966
1958-12-31,1748096.029004624,17.358357365369958,0.021634920634920896
1959-01-31,1822490.24965744,17.98033934299339,0.04255728485075072
1959-02-28,1799453.3492400588,17.759169263611422,-0.012640342203043997
1959-03-31,1849967.4906396675,18.200871845485636,0.02807193719189316
1959-04-30,1885809.155875912,18.430753048783412,0.019374213556504927
1959-05-31,1919119.971011037,18.69272143959418,0.017663937536485763
1959-06-30,1907503.4897050264,18.44859139706648,-0.00605302507476424
1959-07-31,1988163.151169781,19.09053397579651,0.04228545945005213
1959-08-31,1981849.1357120008,18.958803640750205,-0.003175803481754169
1959-09-30,1908475.119590452,18.12329055675862,-0.03702300785634138
1959-10-31,1911866.8584507385,18.021962441515427,0.0017771983640082478
1959-11-30,1924677.8478196613,18.071789130570217,0.006700774853801272
1959-12-31,1991350.4641625313,18.6247289779001,0.0346409225930453
1960-01-31,1961866.4682740138,18.338284994375563,-0.014806030590359676
1960-02-29,1891161.2075779105,17.545275108945976,-0.036039792635992995
1960-03-31,1870875.3562118155,17.286020720522153,-0.010726664276323628
1960-04-30,1900524.5538383021,17.429766947597205,0.01584776747849248
1960-05-31,1888664.5201397107,17.256170578727914,-0.006240400143549207
1960-06-30,1963995.6249134834,17.82336381726475,0.03988591090184723
1960-07-31,1920863.866297893,17.376806472898117,-0.021961229479566913
1960-08-31,1949501.3872272088,17.582113039577674,0.01490866762177645
1960-09-30,1896460.1842036406,17.052015467817668,-0.02720757388072914
1960-10-31,1864714.1119721709,16.605104536251034,-0.016739646049991008
1960-11-30,1930740.8865492612,17.146088452419004,0.03540852410199147
1960-12-31,1982690.2424745315,17.562090833957132,0.02690643591130315
1961-01-31,2090279.8987401207,18.470416986477176,0.05426448063380285
1961-02-28,2181701.4390652184,19.234014498298354,0.04373650647465932
1961-03-31,2255805.125819163,19.84422527272557,0.03396600718460152
1961-04-30,2321652.2134749885,20.382842975754777,0.029190060303597498
1961-05-31,2350982.9252711306,20.59860684329734,0.012633551065876825
1961-06-30,2325587.5959279765,20.332414551592297,-0.010802005012531257
1961-07-31,2324957.5573195247,20.146643736827315,-0.0002709158793050559
1961-08-31,2414231.7174431104,20.941688475215177,0.038398189180929077
1961-09-30,2401173.4743925747,20.70524304414725,-0.0054088606972513276
1961-10-31,2433481.85967841,20.92419014101078,0.013455248290217048
1961-11-30,2549668.6896454087,21.85795772195966,0.04774509803921578
1961-12-31,2579381.3453093027,22.04148019838225,0.011653535921965608
1962-01-31,2489454.9635689757,21.19793140001521,-0.03486354660347579
1962-02-28,2537011.0201761927,21.45168775487336,0.01910299937261728
1962-03-31,2545682.0917347562,21.443158568526222,0.003417829678154627
1962-04-30,2470733.35144555,20.658336447649017,-0.029441516099966814
1962-05-31,2293229.4349781857,19.089367498116637,-0.07184260347783478
1962-06-30,2031529.2033789665,16.827571244792452,-0.11411864317087339
1962-07-31,2086753.4379782246,17.141325661322778,0.02718357900413415
1962-08-31,2149857.0340989293,17.571262631045524,0.030240082499561227
1962-09-30,2137121.4945941283,17.321461147465474,-0.005923900660742665
1962-10-31,2076129.6131326107,16.739820967901323,-0.02853926724137923
1962-11-30,2225680.0941562885,17.85438648949714,0.07203330662868668
1962-12-31,2328641.893981723,18.585836118439858,0.04626082611592275
1963-01-31,2425224.615188677,19.259231693254048,0.04147598712217948
1963-02-28,2463940.6397598665,19.469191309671405,0.015963892304539318
1963-03-31,2461293.0498228273,19.288064606604834,-0.0010745347896438107
1963-04-30,2583872.5586037138,20.150077238226977,0.04980289071620714
1963-05-31,2642567.5072703967,20.507585864952603,0.02271588375024214
1963-06-30,2648344.434622095,20.38414999384099,0.0021861039825110673
1963-07-31,2615995.0767072137,19.96923188594963,-0.012214936052869385
1963-08-31,2695300.1838618484,20.47263790052767,0.03031546498721127
1963-09-30,2773302.3787667444,20.960360090705105,0.028940077016999854
1963-10-31,2787239.7301047766,20.891344595411486,0.005025543353923689
1963-11-30,2778769.0796981174,20.720399335339696,-0.003039082112373803
1963-12-31,2845349.3358076564,21.038599376737046,0.023960341503717952
1964-01-31,2940158.0930396533,21.62721619698093,0.03332060356837885
1964-02-29,2983723.1019897936,21.832670826710327,0.014817233485938441
1964-03-31,3045570.745648861,22.16724558598263,0.020728345608820753
1964-04-30,3097189.143811053,22.422192169737176,0.016948678087986613
1964-05-31,3135039.7926365407,22.57433076956383,0.01222096780919002
1964-06-30,3124100.2955074613,22.30028803608279,-0.003489428477039924
1964-07-31,3247911.8475976135,22.984351845738406,0.03963110667996039
1964-08-31,3208168.313613753,22.6504072929388,-0.012236641832892636
