Year,S&P 500 (includes dividends),US Small cap (bottom decile),3-month T.Bill,US T. Bond (10-year), Baa Corporate Bond,Real Estate,Gold*,S&P 500 (includes dividends)3,US Small cap (bottom decile) Cum Value,3-month T.Bill4,US T. Bond5, Baa Corporate Bond2,Real Estate2,Gold2,Stocks - Bills,Stocks - Bonds,Small Cap Premium (S&P 500 minus Bottom Decile),Stocks - Baa Corp Bond,Historical ERP,Inflation Rate,S&P 500 (includes dividends)2,US Small cap (bottom decile)22,3-month T. Bill (Real),!0-year T.Bonds,Baa Corp Bonds,Real Estate3,Gold,S&P 500 (includes dividends)3.1,US Small cap (bottom decile)22.1,3-month T.Bill4.1,US T. Bond5.1, Baa Corporate Bond2.1,Real Estate2.1,Gold2.1,Stocks minus T. Bills,Stocks minus T.Bonds
2003,0.2835580005001023,0.9123,0.0103,0.003753185881775853,0.1238264134705485,0.09813528796470417,0.1988767281105992,125824.38848080393,191.23000000000002,1767.9774780628927,4145.151429849277,16485.957348962675,2391.7625582595547,2016.7151162790694,0.27325800050010235,0.27980481461832646,0.6287419994998977,0.1597315870295538,0.048237796117156506,0.0187949,0.25987870620485265,0.8770215673439277,-0.008338184653260527,-0.014764222041378727,0.10309387441039242,0.07787670311728512,0.17675964819866996,11810.975765884168,149613.6588437943,165.95780357172623,389.1001074989456,1547.5159075039278,224.51171791438892,189.3064902016058,0.2682168908581132,0.2746429282462314
2004,0.10742775944096193,0.17300000000000001,0.013999999999999999,0.04490683702274547,0.1032945825904709,0.1363828431056595,0.046486486486486456,139341.42061832585,117.30000000000001,1792.7291627557731,4331.297069544118,18188.86743192808,2717.9579359886584,2110.465116279069,0.09342775944096193,0.06252092241821647,0.06557224055903808,0.004133176850491027,0.04842299846885445,0.0325556,0.07251150392381955,0.13601630749956706,-0.017970557711371682,0.011961813022703494,0.06850864262464018,0.10055365842348785,0.013491657482160191,12667.407381476216,169963.55627122716,162.97544928498803,393.7544502319618,1653.53412176706,247.08719250962284,191.8605485265558,0.09048206163519124,0.06054969090111606
2005,0.048344775232688535,0.0378,0.0322,0.028675329597779506,0.05132636680521878,0.13509629928406475,0.1776859504132231,146077.8502787223,103.78,1850.455041796509,4455.498440599193,19122.43591351072,3085.143994750481,2485.465116279069,0.016144775232688535,0.01966944563490903,-0.010544775232688534,-0.002981591572530244,0.04804218940225513,0.0341566,0.013719561653127155,0.0035230641084726955,-0.0018919765149687517,-0.005300232481444733,0.01660267584737052,0.09760581645377964,0.13878879698995594,12841.198658031657,170562.3487760747,162.66710356242436,391.66746010512895,1680.987212793325,271.2043396697968,218.48864324638953,0.015611538168095906,0.019019794134571888
2006,0.15612557979315703,0.184,0.048499999999999995,0.019610012417568386,0.05268414433251918,0.017328491793812573,0.23196881091617927,168884.33934842583,118.39999999999999,1940.2021113236397,4542.8708203458,20129.885087167466,3138.604887146245,3062.015503875968,0.10762557979315704,0.13651556737558865,0.02787442020684297,0.10344143546063785,0.04914903600480591,0.0254065,0.12748025275162322,0.15466402836338577,0.022521312279569328,-0.005652867991797872,0.02660178605511021,-0.007877859372051321,0.20144431590416034,14478.197908591337,196942.20872490323,166.33058019936675,389.4534156564719,1725.704474989429,269.0678300207881,262.5019385179866,0.1049589404720539,0.1331331207434211
2007,0.054847352464217694,-0.0911,0.044800000000000006,0.10209921930012807,0.04904921448220188,-0.05399254484825555,0.3192246835443038,178147.19823435548,90.89,2027.1231659109387,5006.694384484438,21117.24013831002,2969.143622016047,4039.486434108526,0.010047352464217688,-0.04725186683591037,-0.1459473524642177,0.005798137982015811,0.047948712238125024,0.0408127,0.013484320919813664,-0.1267400945434275,0.003830948642344456,0.05888333155439773,0.007913541487533537,-0.09108770948726475,0.26749479857836445,14673.426575531357,171981.73457151756,166.96778410976188,412.3857302555646,1739.36090894748,244.55905768748582,332.71984168828567,0.009653372277469208,-0.04539901063458407
2008,-0.3655234411179819,-0.4468,0.013999999999999999,0.20101279926977011,-0.034445066435111374,-0.11995200073845091,0.04317841079460272,113030.22131020659,55.32,2055.5028902336917,6013.104037797893,20389.85539881973,2612.9889040754115,4213.905038759689,-0.3795234411179819,-0.5665362403877521,-0.08127655888201807,-0.33107837468287055,0.0387958688686898,0.0009141,-0.3661028864694602,-0.44730521829995196,0.013073949103124871,0.19991595609430446,-0.03532687413946045,-0.12075571793668494,0.0422257122710159,9301.44275183164,95053.4072454005,169.15071242107445,494.82821779925376,1677.914725033995,215.02715309851433,346.7691739902732,-0.3791768355725851,-0.5660188425637647
2009,0.2593523387766398,0.4694,0.0015,-0.11116695313259162,0.19958466821865592,-0.03853970002097773,0.25035929864903705,142344.87355944986,146.94,2058.5861445690425,5344.6455830466175,24459.357923619536,2512.2850955542017,5268.895348837208,0.2578523387766398,0.37051929190923144,0.21004766122336016,0.059767670557983904,0.04286850613334847,0.0272133,0.22598912881739341,0.43047213271089846,-0.025032094113267456,-0.13471423426136686,0.16780484464001377,-0.06401104816397707,0.21723433550659532,11403.467696062931,135971.25018376563,164.91651586842386,428.16781334751045,1959.476944787516,201.26303964496245,422.09934507622114,0.25102122293066087,0.3607033630787603
2010,0.14821092278719414,0.2773,0.0014000000000000002,0.08462933880355772,0.09401929364596065,-0.04117546790303772,0.2924137931034483,163441.9386237224,127.72999999999999,2061.4681651714395,5796.959404879208,26759.00947863198,2408.8405812389296,6809.593023255812,0.14681092278719413,0.06358158398363642,0.12908907721280585,0.05419162914123349,0.04310851643347546,0.014957199999999999,0.13128999211710024,0.25847671212145684,-0.01335741053908479,0.06864539588817897,0.07789697304079501,-0.05530545317875246,0.27336777659535616,12900.628879986642,171116.6518743094,162.71365826129383,457.5595624013262,2112.1142675296887,190.13209602926457,537.4877045420637,0.14464740265618503,0.06264459622892127
2011,0.0209837473362805,-0.1404,0.0005,0.16035334999461354,0.12255951527540701,-0.03885483481006358,0.1202419067947349,166871.5629679545,85.96000000000001,2062.498899254025,6726.52126523437,30038.580709583137,2315.2454783711137,7628.391472868215,0.0204837473362805,-0.13936960265833304,-0.1613837473362805,-0.10157576793912651,0.04097042900424852,0.0296242,-0.008391850797329181,-0.1651322880717061,-0.028286242689323005,0.12696782961648867,0.09026139369626995,-0.06650876582938081,0.08801046711483163,12792.368727234078,142859.7676231351,158.1111002348473,515.6549069596929,2302.7566449626947,177.48664497780487,584.7922484872894,0.019894391891993823,-0.13535968041381785
2012,0.15890585241730293,0.18960000000000002,0.0009,0.02971571978018946,0.09399851852097942,0.06435980527070462,0.056843442362654706,193388.43092558492,118.96,2064.355148263354,6926.40468624756,32862.16279475683,2464.2542265129578,8062.015503875966,0.15800585241730292,0.12919013263711346,0.03069414758269709,0.06490733389632351,0.041988275684727405,0.0174102,0.1390743403371646,0.16924324131997093,-0.016227672968091134,0.012094944379552386,0.07527771838829556,0.04614619085861782,0.038758449996525224,14571.45896932393,167037.8177498923,155.54532500761113,521.8917243784136,2476.102911198973,185.6769775718064,607.4578896086396,0.15530201330525573,0.1269793959576122
2013,0.32145085858125483,0.503,0.0006,-0.09104568794347262,-0.011252505764346693,0.1071867983678767,-0.27614182692307687,255553.30808629587,150.3,2065.5937613523115,6295.785406613258,32492.381118479927,2728.38974741739,5835.755813953487,0.32085085858125484,0.41249654652472745,0.18154914141874517,0.33270336434560155,0.04617680941872315,0.0150174,0.30189970987813086,0.48076279283488144,-0.014204091476658576,-0.10449386182293308,-0.025881236877660196,0.09080573236269318,-0.28685146375133763,18970.578204663914,247343.38552037446,153.33594498243642,467.3572426446834,2412.018305220768,202.53751150310563,433.20770480710286,0.31610380135478944,0.40639357170106394
2014,0.13524421649462237,0.015300000000000001,0.0003,0.10746180452004755,0.10746402616714908,0.04503361982910703,0.001245330012453305,290115.4150110358,101.53000000000002,2066.213439480717,6972.341867278899,35984.14321322924,2851.259014048218,5843.023255813951,0.13494421649462238,0.027782411974574817,-0.11994421649462236,0.027780190327473295,0.04597502937583342,0.0075649,0.12672068716826312,0.007677024080533279,-0.007210354390074558,0.09914686837547393,0.09914907334222245,0.03718740086033856,-0.0062721220117401,21374.5429107382,249242.246647175,152.23033847837607,513.6942496655003,2651.167685067885,210.06935513262707,430.4905732261268,0.13393104155833768,0.027573818792789195
2015,0.013788916411676138,-0.09119999999999999,0.0005,0.012842996709792224,-0.015008531794429583,0.05194828601294654,-0.12106135986733002,294115.79221836175,90.88000000000001,2067.2465462004575,7061.887630939909,35444.07405571818,2999.377032806987,5135.65891472868,0.013288916411676137,0.0009459197018839138,-0.10498891641167613,0.02879744820610572,0.0454344573137655,0.007295199999999999,0.006446686544000491,-0.09778186176207326,-0.0067459866779867594,0.005507617538326626,-0.02214220001686651,0.04432969204355053,-0.12742695474705923,21512.33788890502,224870.87574025235,151.20339464301554,516.5234811242955,2592.464999906859,219.38166495344367,375.63447043260555,0.01319267322198725,0.0009390690056738649
2016,0.11773080874798171,0.1702,0.0032,0.006905504698747792,0.11524473910506201,0.05305509391722518,0.0810377358490566,328742.28230178286,117.02,2073.861735148299,7110.653529157394,39528.81712308992,3158.5092629757296,5551.841085271316,0.11453080874798172,0.11082530404923392,0.05246919125201828,0.002486069642919697,0.046176501247687796,0.0207462,0.09501344090037445,0.14641621982036268,-0.017189581504197582,-0.013559389494912866,0.09257789948673034,0.03165223041459786,0.05906613793816384,23556.299133541383,257795.61931383458,148.60427156708806,509.5197380604629,2832.469964091102,226.32558396128817,397.82174787750694,0.11220302240457203,0.10857283039528731
2017,0.2160548143449928,0.15130000000000002,0.0095,0.028017162707789457,0.09151286197305152,0.062069189927930646,0.12662535997905566,399768.63507184375,115.13,2093.563421632208,7309.873866042513,43146.212308433234,3354.5553743084984,6254.844961240307,0.2065548143449928,0.18803765163720335,-0.06475481434499278,0.12454195237194128,0.047686840373502015,0.0210908,0.1909370002599109,0.12751970735609408,-0.01135139010164421,0.006783297536114619,0.06896748259121654,0.040131974480556165,0.10335472612137497,28054.06822732491,290669.6412464178,146.91740650975936,512.9759620442502,3027.818287029699,235.40847652111955,438.93850567451335,0.2022883903615551,0.18415370272379628
2018,-0.04226869289088544,-0.16210000000000002,0.0197,-0.00016692385713402633,-0.03182724635549278,0.04517555505626647,-0.009295120061967421,382870.93740858353,83.78999999999999,2134.806621038362,7308.65367370163,41772.98717998634,3506.0992753098667,6196.705426356587,-0.06196869289088544,-0.042101769033751416,-0.11983130710911458,-0.01044144653539266,0.04660866909463257,0.0191016,-0.060219994641246166,-0.17780523551331873,0.0005871838489901471,-0.018907362972577002,-0.04997425806758882,0.025585236110184262,-0.027864464212368434,26364.65238901025,238987.05722802665,147.0036740379974,503.27693933367266,2876.505314571912,241.43145797525116,426.7077193917154,-0.06080717849023631,-0.041312631668669164
2019,0.31211679996808755,0.1192,0.021099999999999997,0.09635630741548393,0.15247765775278477,0.03685210789366988,0.19077404222048466,502371.3891933326,111.92,2179.8510407422714,8012.88855387813,48142.43442252777,3635.3064240895037,7378.875968992244,0.29101679996808755,0.21576049255260363,-0.19291679996808755,0.1596391422153028,0.04825368440680444,0.0228513,0.2828030819026066,0.09419619450060823,-0.0017121745849079106,0.07186284791883635,0.1267304032881269,0.01368801886810922,0.16417121650085864,33820.65733791327,261498.72855380585,146.75197808342145,539.4438534860658,3241.045993148051,244.7361763273715,496.7608447745603,0.2845152564875145,0.21094023398377026
2020,0.18023201827422478,0.34159999999999996,0.0036,0.1133189764661412,0.10601187472880443,0.10426620677957033,0.2416940249507551,592914.798590873,134.16,2187.698504488944,8920.900883340859,53246.10414966846,4014.34603541072,9162.306201550384,0.17663201827422478,0.06691304180808358,0.16136798172577518,0.07422014354542035,0.0484426634144246,0.0136201,0.16437313967454337,0.32357280602466343,-0.009885459059069568,0.09835921413371862,0.09115029854755674,0.0894280872879003,0.22500927610921995,39379.86497040295,346112.6059238426,145.30126741224032,592.5031269842201,3536.4683030298584,266.62246446648265,608.5366428566887,0.17425859873361293,0.06601392554082475
2021,0.2846885175196416,0.2241,0.0004,-0.04416034448604475,0.01016099565776583,0.1886462360360821,-0.037544286394162185,761710.8336171656,122.41,2188.5735838907394,8526.950827206665,53787.13758272619,4771.637305137321,8818.313953488368,0.28428851751964157,0.3288488620056863,-0.06058851751964159,0.27452752186187573,0.051322006296357525,0.07036400000000001,0.20023517001659386,0.14362964374736054,-0.06536467967906257,-0.1069956991136145,-0.05624535610524495,0.11050655294468248,-0.10081456999129479,47265.09892798209,395824.6362091547,135.8036966108774,529.1078406855407,3337.5583839710325,296.08599395228975,547.1872828831455,0.2655998496956564,0.30723086913020836
2022,-0.18037505927178585,-0.22899999999999998,0.0209,-0.1782817153825067,-0.15228134867768467,0.0565184302350592,0.005494203615185933,624317.1968555079,77.10000000000001,2234.3147717940556,7006.751406749976,45596.35973011647,5041.32275527473,8866.76356589147,-0.20127505927178585,-0.002093343889279148,-0.04862494072821413,-0.02809371059410118,0.05060942016976089,0.06454399999999999,-0.23006945628530695,-0.27574623500766515,-0.04099783569302917,-0.22810303320718228,-0.20367908576600358,-0.007538974213316396,-0.05546956855218199,36390.84331635001,286677.48305120156,130.23603897071868,408.4167373314663,2657.7675436331524,293.85380927895926,516.8350403843766,-0.18907162059227778,-0.0019664230781246683
2023,0.26060684985024096,0.0519,0.0528,0.0388,0.08735672201365843,0.05678404936325232,0.13262116824217252,787018.5348353545,105.19000000000001,2352.2865917447816,7278.613361331874,49579.50825189502,5327.589475466338,10042.684108527128,0.20780684985024095,0.22180684985024096,-0.20870684985024096,0.17325012783658253,0.052277478113130105,0.0335212,0.21972035972773551,0.017782702473834178,0.018653511896998376,0.005107587536665736,0.052089422078287706,0.022508342705744422,0.09588576242284375,44386.652500614095,291775.3834382487,132.66539847307692,410.5027615688262,2796.2091189994335,300.4679715235985,566.3921622784738,0.20106684783073714,0.21461277219106978
2024,0.24878611262526726,0.087,0.0518,-0.016371801436629807,0.01736355603778511,0.039634107131377494,0.25957034171004567,982817.816681076,108.7,2474.1350371971616,7159.449348646148,50440.38482175263,5538.74372748897,12649.46705426356,0.19698611262526727,0.26515791406189704,-0.16178611262526726,0.23142255658748215,0.05439470656534162,0.0288806,0.2137327816515029,0.05648799287303108,0.02227605418937828,-0.043982169978352914,-0.011193761416256387,0.010451657006048665,0.22421429824806283,53873.53520776898,308257.1892184344,135.62066007851865,392.44795933292284,2764.9090212513934,303.6083597032664,693.3853834769448,0.1914567274621246,0.2577149516298558
2025,0.17723658237597398,0.1653,0.0421,0.07795480870767396,0.06962732084784812,0.015757065938450054,0.6621579179194517,1157009.0876078464,116.53,2578.296122263162,7717.56285307214,53952.413679425736,5626.01807761919,21025.411821705417,0.13513658237597398,0.09928177366830002,-0.011936582375973975,0.10760926152812586,0.054831292889428784,0.027350799999999998,0.14589542576496184,0.1342766268347677,0.014356537221755339,0.04925679593345711,0.04115100786201564,-0.011285078146189176,0.6179068706808344,61733.4375643701,349648.9247842525,137.56770313297494,411.77868838028627,2878.6878141226675,300.1821156381787,1121.832975957014,0.1315388885432065,0.09663862983150473
