Date,DM_World,DM_exUS,Europe,Japan,EM
2018-05-31,0.0063,-0.015899999999999997,-0.0259,-0.011800000000000001,-0.029299999999999996
2018-06-30,-0.0034999999999999996,-0.0137,-0.0078000000000000005,-0.0242,-0.0432
2018-07-31,0.0269,0.0192,0.0285,0.0003,0.0196
2018-08-31,0.0103,-0.0184,-0.0249,-0.0027,-0.0255
2018-09-30,0.004699999999999999,0.0083,0.0027,0.029299999999999996,-0.011800000000000001
2018-10-31,-0.07999999999999999,-0.08530000000000001,-0.08349999999999999,-0.0863,-0.0868
2018-11-30,0.0106,0.0003,-0.011300000000000001,0.0101,0.044399999999999995
2018-12-31,-0.07479999999999999,-0.05079999999999999,-0.044,-0.0711,-0.020500000000000004
2019-01-31,0.0768,0.0665,0.064,0.0542,0.07479999999999999
2019-02-28,0.031200000000000002,0.0251,0.031100000000000003,0.004699999999999999,0.0032
2019-03-31,0.0095,0.0058000000000000005,0.0077,0.0036,0.009899999999999999
2019-04-30,0.0365,0.03,0.0391,0.014199999999999999,0.0172
2019-05-31,-0.057800000000000004,-0.045700000000000005,-0.0513,-0.0359,-0.061399999999999996
2019-06-30,0.06309999999999999,0.0516,0.0605,0.0269,0.0558
2019-07-31,0.0012,-0.0144,-0.023700000000000002,0.0053,-0.0164
2019-08-31,-0.023899999999999998,-0.0236,-0.022399999999999996,-0.011200000000000002,-0.044500000000000005
2019-09-30,0.0208,0.025700000000000004,0.0233,0.0401,0.021400000000000002
2019-10-31,0.0271,0.0343,0.0342,0.049800000000000004,0.039299999999999995
2019-11-30,0.028600000000000004,0.0146,0.0189,0.0079,-0.0028000000000000004
2019-12-31,0.0319,0.035300000000000005,0.0421,0.0222,0.0705
2020-01-31,-0.010699999999999998,-0.0219,-0.0242,-0.0192,-0.045
2020-02-29,-0.0842,-0.08770000000000001,-0.08860000000000001,-0.09970000000000001,-0.055
2020-03-31,-0.1365,-0.138,-0.1532,-0.0509,-0.1697
2020-04-30,0.10679999999999999,0.0711,0.067,0.0496,0.1008
2020-05-31,0.053099999999999994,0.0501,0.0544,0.0644,0.0166
2020-06-30,0.027699999999999995,0.033499999999999995,0.0405,-0.0021,0.0731
2020-07-31,0.0435,0.0248,0.04,-0.0197,0.08289999999999999
2020-08-31,0.06849999999999999,0.058499999999999996,0.0496,0.07859999999999999,0.025599999999999998
2020-09-30,-0.029800000000000004,-0.020500000000000004,-0.029600000000000005,0.022199999999999998,-0.0171
2020-10-31,-0.025900000000000003,-0.033600000000000005,-0.0471,-0.019799999999999998,0.0167
2020-11-30,0.1335,0.1459,0.16630000000000003,0.1093,0.1014
2020-12-31,0.0483,0.051399999999999994,0.056799999999999996,0.04,0.0744
2021-01-31,-0.0054,-0.0091,-0.0125,-0.0123,0.021099999999999997
2021-02-28,0.0288,0.026099999999999998,0.026000000000000002,0.011399999999999999,0.0206
2021-03-31,0.031200000000000002,0.026699999999999998,0.0318,0.0144,-0.006500000000000001
2021-04-30,0.0449,0.0354,0.0529,-0.0158,0.0297
2021-05-31,0.0165,0.0345,0.0452,0.0086,0.0242
2021-06-30,0.0101,-0.011000000000000001,-0.0166,0.0006,0.0060999999999999995
2021-07-31,0.0104,0.006500000000000001,0.0209,-0.0109,-0.0545
2021-08-31,0.0242,0.0161,0.014499999999999999,0.0286,0.0232
2021-09-30,-0.0381,-0.0294,-0.0499,0.0298,-0.031
2021-10-31,0.0504,0.026000000000000002,0.042,-0.0382,0.0059
2021-11-30,-0.0264,-0.0418,-0.0429,-0.0292,-0.035699999999999996
2021-12-31,0.036399999999999995,0.0388,0.051699999999999996,0.0131,0.024
2022-01-31,-0.0558,-0.049,-0.053899999999999997,-0.051399999999999994,-0.0217
2022-02-28,-0.0225,-0.0203,-0.0377,-0.003,-0.029300000000000003
2022-03-31,0.0216,0.0052,-0.0033,-0.0154,-0.015700000000000002
2022-04-30,-0.0817,-0.0649,-0.058600000000000006,-0.08470000000000001,-0.0526
2022-05-31,0.0031000000000000003,0.0114,0.013000000000000001,0.0129,0.0029000000000000002
2022-06-30,-0.08629999999999999,-0.0919,-0.1026,-0.06760000000000001,-0.06709999999999999
2022-07-31,0.0787,0.051399999999999994,0.053399999999999996,0.0575,0.0032
2022-08-31,-0.040299999999999996,-0.0481,-0.0649,-0.0292,0.009399999999999999
2022-09-30,-0.09270000000000002,-0.09570000000000001,-0.0965,-0.0908,-0.1057
2022-10-31,0.0702,0.049400000000000006,0.0689,0.0218,-0.0176
2022-11-30,0.0754,0.12,0.1293,0.10489999999999998,0.1284
2022-12-31,-0.04,-0.0072,-0.0076,0.005,-0.011399999999999999
2023-01-31,0.0727,0.0771,0.0848,0.0508,0.0662
2023-02-28,-0.0233,-0.0256,-0.0103,-0.0362,-0.0533
2023-03-31,0.0263,0.0246,0.024,0.0433,0.0263
2023-04-30,0.0157,0.0254,0.0385,0.0007999999999999996,-0.0038
2023-05-31,-0.0125,-0.0409,-0.053399999999999996,0.0088,-0.010899999999999998
2023-06-30,0.06,0.0446,0.046000000000000006,0.0395,0.0412
2023-07-31,0.0341,0.0304,0.029000000000000005,0.028900000000000002,0.057800000000000004
2023-08-31,-0.026099999999999998,-0.038099999999999995,-0.041499999999999995,-0.0178,-0.048799999999999996
2023-09-30,-0.0436,-0.0376,-0.0454,-0.0204,-0.022
2023-10-31,-0.0329,-0.04220000000000001,-0.03900000000000001,-0.0449,-0.0395
2023-11-30,0.0907,0.088,0.0965,0.0794,0.0776
2023-12-31,0.05399999999999999,0.056799999999999996,0.05489999999999999,0.04769999999999999,0.0391
2024-01-31,0.005599999999999999,-0.0051,-0.0109,0.030599999999999995,-0.0408
2024-02-29,0.0417,0.0189,0.0169,0.0291,0.0401
2024-03-31,0.033,0.034300000000000004,0.0369,0.0329,0.016399999999999998
2024-04-30,-0.037200000000000004,-0.027999999999999997,-0.020499999999999997,-0.0554,0.0059
2024-05-31,0.0449,0.0409,0.0541,0.009399999999999999,0.0101
2024-06-30,0.0124,-0.0208,-0.028699999999999996,-0.0065000000000000014,0.029300000000000003
2024-07-31,0.022600000000000002,0.0315,0.0195,0.0665,0.0049
2024-08-31,0.0231,0.027000000000000003,0.0345,0.0002999999999999997,0.0136
2024-09-30,0.019100000000000002,0.016,0.0088,0.0033,0.0582
2024-10-31,-0.0208,-0.048400000000000006,-0.0562,-0.0387,-0.0364
2024-11-30,0.044800000000000006,-0.0024,-0.019799999999999998,0.0083,-0.029900000000000003
2024-12-31,-0.0278,-0.023799999999999998,-0.020499999999999997,-0.008199999999999999,-0.0039000000000000003
2025-01-31,0.0359,0.0426,0.062,0.0124,0.0102
2025-02-28,-0.008899999999999998,0.0155,0.030100000000000002,-0.0073,-0.0033
2025-03-31,-0.0401,0.0008000000000000001,0.0019000000000000002,0.0064,0.0053
2025-04-30,0.012199999999999999,0.045,0.0432,0.0572,0.014199999999999999
2025-05-31,0.059500000000000004,0.051,0.0528,0.0405,0.0493
2025-06-30,0.044399999999999995,0.030600000000000002,0.030600000000000002,0.0204,0.057699999999999994
2025-07-31,0.0103,-0.014300000000000002,-0.0225,-0.0169,0.015600000000000001
2025-08-31,0.0302,0.0462,0.0346,0.0716,0.0218
2025-09-30,0.030300000000000004,0.018500000000000003,0.0155,0.0218,0.055200000000000006
2025-10-31,0.017400000000000002,0.0088,0.008,0.0187,0.035
2025-11-30,0.0039000000000000003,0.009,0.0102,0.00010000000000000009,-0.021100000000000004
2025-12-31,0.0101,0.028999999999999998,0.039099999999999996,0.0074,0.0254
2026-01-31,0.0242,0.0418,0.0359,0.0591,0.0773
2026-02-28,0.013300000000000001,0.0516,0.033499999999999995,0.0925,0.0519
2026-03-31,-0.0645,-0.0925,-0.09010000000000001,-0.11690000000000002,-0.1207
2026-04-30,0.0911,0.0695,0.06770000000000001,0.08299999999999999,0.1392
2026-05-31,0.0443,0.032,0.0342,0.049699999999999994,0.0775
2026-06-30,-0.0069,-0.011,-0.0055000000000000005,-0.006300000000000001,-0.0169
